Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-28 09:30:00-05:00,59.400001525878906,59.599998474121094,59.34000015258789,59.56999969482422,59.56999969482422,39692
2021-12-28 09:35:00-05:00,59.63999938964844,59.74660110473633,59.5,59.64059829711914,59.64059829711914,10508
2021-12-28 09:40:00-05:00,59.689998626708984,59.720001220703125,59.619998931884766,59.619998931884766,59.619998931884766,13086
2021-12-28 09:45:00-05:00,59.65999984741211,59.709999084472656,59.290000915527344,59.290000915527344,59.290000915527344,16812
2021-12-28 09:50:00-05:00,59.299800872802734,59.56999969482422,59.299800872802734,59.56999969482422,59.56999969482422,24631
2021-12-28 09:55:00-05:00,59.54999923706055,59.66999816894531,59.54999923706055,59.599998474121094,59.599998474121094,13226
2021-12-28 10:00:00-05:00,59.609798431396484,59.75,59.560001373291016,59.7400016784668,59.7400016784668,9427
2021-12-28 10:05:00-05:00,59.7400016784668,59.7400016784668,59.470001220703125,59.4739990234375,59.4739990234375,11352
2021-12-28 10:10:00-05:00,59.4900016784668,59.5099983215332,59.369998931884766,59.380001068115234,59.380001068115234,10190
2021-12-28 10:15:00-05:00,59.36000061035156,59.439998626708984,59.33000183105469,59.40999984741211,59.40999984741211,10363
2021-12-28 10:20:00-05:00,59.41999816894531,59.5099983215332,59.40999984741211,59.459999084472656,59.459999084472656,5493
2021-12-28 10:25:00-05:00,59.439998626708984,59.4900016784668,59.400001525878906,59.43000030517578,59.43000030517578,9364
2021-12-28 10:30:00-05:00,59.41999816894531,59.45000076293945,59.380001068115234,59.380001068115234,59.380001068115234,6747
2021-12-28 10:35:00-05:00,59.33000183105469,59.34000015258789,59.2400016784668,59.255001068115234,59.255001068115234,12021
2021-12-28 10:40:00-05:00,59.279998779296875,59.29999923706055,59.20100021362305,59.2599983215332,59.2599983215332,14582
2021-12-28 10:45:00-05:00,59.240299224853516,59.29999923706055,59.22999954223633,59.279998779296875,59.279998779296875,9029
2021-12-28 10:50:00-05:00,59.27000045776367,59.279998779296875,59.13999938964844,59.15999984741211,59.15999984741211,8626
2021-12-28 10:55:00-05:00,59.150001525878906,59.16999816894531,59.02000045776367,59.029998779296875,59.029998779296875,20765
2021-12-28 11:00:00-05:00,59.02000045776367,59.02000045776367,58.91999816894531,58.939998626708984,58.939998626708984,13170
2021-12-28 11:05:00-05:00,58.939998626708984,58.939998626708984,58.849998474121094,58.907901763916016,58.907901763916016,18046
